,TestFile,TestCase,TargetFile,TargetFunction,LineFrom,LineTo
0,threadtest4.c,main,sqlite3ext.h,sqlite3_open,461,
0,threadtest4.c,main,main.c,sqlite3_threadsafe,127,127
0,threadtest4.c,main,threadtest4.c,WorkerInfo::tid,46,
0,threadtest4.c,main,threadtest4.c,TT4_SERIALIZED,61,
0,threadtest4.c,main,threadtest4.c,TT4_TRACE,63,
0,threadtest4.c,main,threadtest4.c,TT4_WAL,62,
0,threadtest4.c,main,threadtest4.c,WorkerInfo::wkrFlags,48,
0,threadtest4.c,main,threadtest4.c,worker_thread,284,358
0,dbfuzz.c,formatVfs,dbfuzz.c,VFile::a,82,
0,dbfuzz.c,formatVfs,dbfuzz.c,GlobalVars::aFile,103,
0,dbfuzz.c,formatVfs,dbfuzz.c,MX_FILE,92,
0,dbfuzz.c,formatVfs,dbfuzz.c,VFile::nRef,81,
0,dbfuzz.c,formatVfs,dbfuzz.c,VFile::sz,80,
0,dbfuzz.c,formatVfs,dbfuzz.c,VFile::zFilename,79,
0,dbfuzz.c,reformatVfs,dbfuzz.c,VFile::a,82,
0,dbfuzz.c,reformatVfs,dbfuzz.c,GlobalVars::aFile,103,
0,dbfuzz.c,reformatVfs,dbfuzz.c,fatalError,64,71
0,dbfuzz.c,reformatVfs,dbfuzz.c,MX_FILE,92,
0,dbfuzz.c,reformatVfs,dbfuzz.c,VFile::nRef,81,
0,dbfuzz.c,reformatVfs,dbfuzz.c,VFile::sz,80,
0,dbfuzz.c,reformatVfs,dbfuzz.c,VFile::zFilename,79,
0,dbfuzz.c,findVFile,dbfuzz.c,GlobalVars::aFile,103,
0,dbfuzz.c,findVFile,dbfuzz.c,MX_FILE,92,
0,dbfuzz.c,findVFile,dbfuzz.c,VFile::zFilename,79,
0,dbfuzz.c,findVFile,date.c,zName,626,
0,dbfuzz.c,createVFile,dbfuzz.c,VFile::a,82,
0,dbfuzz.c,createVFile,dbfuzz.c,GlobalVars::aFile,103,
0,dbfuzz.c,createVFile,dbfuzz.c,fatalError,64,71
0,dbfuzz.c,createVFile,dbfuzz.c,findVFile,145,153
0,dbfuzz.c,createVFile,dbfuzz.c,MX_FILE,92,
0,dbfuzz.c,createVFile,date.c,nName,625,
0,dbfuzz.c,createVFile,dbfuzz.c,VFile::nRef,81,
0,dbfuzz.c,createVFile,dbfuzz.c,VFile::sz,80,
0,dbfuzz.c,createVFile,dbfuzz.c,VFile::zFilename,79,
0,dbfuzz.c,createVFile,date.c,zName,626,
0,dbfuzz.c,inmemClose,dbfuzz.c,VFile::a,82,
0,dbfuzz.c,inmemClose,dbfuzz.c,VFile::nRef,81,
0,dbfuzz.c,inmemClose,dbfuzz.c,VHandle::pVFile,86,
0,dbfuzz.c,inmemClose,dbfuzz.c,VFile::sz,80,
0,dbfuzz.c,inmemClose,dbfuzz.c,VFile::zFilename,79,
0,dbfuzz.c,inmemRead,dbfuzz.c,VFile::a,82,
0,dbfuzz.c,inmemRead,dbfuzz.c,VHandle::pVFile,86,
0,dbfuzz.c,inmemRead,dbfuzz.c,VFile::sz,80,
0,dbfuzz.c,inmemWrite,dbfuzz.c,VFile::a,82,
0,dbfuzz.c,inmemWrite,dbfuzz.c,MX_FILE_SZ,97,
0,dbfuzz.c,inmemWrite,dbfuzz.c,VHandle::pVFile,86,
0,dbfuzz.c,inmemWrite,dbfuzz.c,VFile::sz,80,
0,dbfuzz.c,inmemTruncate,dbfuzz.c,VHandle::pVFile,86,
0,dbfuzz.c,inmemTruncate,dbfuzz.c,VFile::sz,80,
0,dbfuzz.c,inmemOpen,dbfuzz.c,createVFile,161,204
0,dbfuzz.c,inmemOpen,dbfuzz.c,VFile::nRef,81,
0,dbfuzz.c,inmemOpen,dbfuzz.c,VHandle::pVFile,86,
0,dbfuzz.c,inmemOpen,dbfuzz.c,VHandleMethods,305,
0,dbfuzz.c,inmemDelete,dbfuzz.c,VFile::a,82,
0,dbfuzz.c,inmemDelete,dbfuzz.c,findVFile,145,153
0,dbfuzz.c,inmemDelete,dbfuzz.c,VFile::nRef,81,
0,dbfuzz.c,inmemDelete,dbfuzz.c,VFile::sz,80,
0,dbfuzz.c,inmemDelete,dbfuzz.c,VFile::zFilename,79,
0,dbfuzz.c,inmemAccess,dbfuzz.c,findVFile,145,153
0,dbfuzz.c,inmemFullPathname,printf.c,sqlite3_snprintf,1306,1313
0,dbfuzz.c,inmemVfsRegister,dbfuzz.c,inmemAccess,373,382
0,dbfuzz.c,inmemVfsRegister,dbfuzz.c,inmemDelete,353,369
0,dbfuzz.c,inmemVfsRegister,dbfuzz.c,inmemFullPathname,386,394
0,dbfuzz.c,inmemVfsRegister,dbfuzz.c,inmemOpen,331,348
0,dbfuzz.c,inmemVfsRegister,os.c,sqlite3_vfs_find,359,378
0,dbfuzz.c,inmemVfsRegister,os.c,sqlite3_vfs_register,405,428
0,dbfuzz.c,setAlarm,UnicodeData.txt,N,1,
0,dbfuzz.c,StrAppend,dbfuzz.c,Str::n,443,
0,dbfuzz.c,StrAppend,dbfuzz.c,Str::nAlloc,444,
0,dbfuzz.c,StrAppend,dbfuzz.c,Str::oomErr,445,
0,dbfuzz.c,StrAppend,malloc.c,sqlite3_free,379,392
0,dbfuzz.c,StrAppend,malloc.c,sqlite3_realloc64,518,523
0,dbfuzz.c,StrAppend,dbfuzz.c,Str::z,442,
0,dbfuzz.c,StrStr,dbfuzz.c,Str::z,442,
0,dbfuzz.c,StrFree,malloc.c,sqlite3_free,379,392
0,dbfuzz.c,StrFree,dbfuzz.c,StrInit,449,451
0,dbfuzz.c,StrFree,dbfuzz.c,Str::z,442,
0,dbfuzz.c,hexDigitValue,optfuzz-db01.txt,c,22,
0,dbfuzz.c,integerValue,dbfuzz.c,fatalError,64,71
0,dbfuzz.c,integerValue,dbfuzz.c,hexDigitValue,491,496
0,dbfuzz.c,integerValue,dbfuzz.c,ISDIGIT,30,
0,dbfuzz.c,integerValue,speedtest1.c,sqlite3_int64,65,
0,dbfuzz.c,integerValue,util.c,sqlite3_stricmp,316,323
0,dbfuzz.c,integerValue,optfuzz-db01.txt,x,17,
0,dbfuzz.c,progressHandler,dbfuzz.c,fatalError,64,71
0,dbfuzz.c,runSql,showjournal.c,db,14,
0,dbfuzz.c,runSql,dbfuzz.c,ISSPACE,29,
0,dbfuzz.c,runSql,dbfuzz.c,SQL_OUTPUT,572,
0,dbfuzz.c,runSql,dbfuzz.c,SQL_TRACE,571,
0,dbfuzz.c,runSql,vdbeapi.c,sqlite3_column_bytes,1223,1227
0,dbfuzz.c,runSql,vdbeapi.c,sqlite3_column_count,1100,1103
0,dbfuzz.c,runSql,vdbeapi.c,sqlite3_column_name,1340,1342
0,dbfuzz.c,runSql,vdbeapi.c,sqlite3_column_text,1248,1252
0,dbfuzz.c,runSql,vdbeapi.c,sqlite3_column_type,1269,1273
0,dbfuzz.c,runSql,main.c,sqlite3_errmsg,2574,2595
0,dbfuzz.c,runSql,vdbeapi.c,sqlite3_finalize,99,116
0,dbfuzz.c,runSql,prepare.c,sqlite3_prepare_v2,918,935
0,dbfuzz.c,runSql,vdbeapi.c,sqlite3_step,783,830
0,dbfuzz.c,main,dbfuzz.c,createVFile,161,204
0,dbfuzz.c,main,showjournal.c,db,14,
0,dbfuzz.c,main,dbfuzz.c,fatalError,64,71
0,dbfuzz.c,main,dbfuzz.c,formatVfs,110,118
0,dbfuzz.c,main,dbfuzz.c,inmemVfsRegister,399,414
0,dbfuzz.c,main,dbfuzz.c,integerValue,501,543
0,dbfuzz.c,main,dbfuzz.c,progressHandler,562,565
0,dbfuzz.c,main,autoconf/README.txt,rc,9,
0,dbfuzz.c,main,dbfuzz.c,reformatVfs,124,140
0,dbfuzz.c,main,dbfuzz.c,runSql,578,645
0,dbfuzz.c,main,dbfuzz.c,setAlarm,430,436
0,dbfuzz.c,main,dbfuzz.c,showHelp,40,59
0,dbfuzz.c,main,dbfuzz.c,SQL_OUTPUT,572,
0,dbfuzz.c,main,dbfuzz.c,SQL_TRACE,571,
0,dbfuzz.c,main,main.c,sqlite3_close,1288,1288
0,dbfuzz.c,main,vdbeapi.c,sqlite3_column_text,1248,1252
0,dbfuzz.c,main,main.c,sqlite3_config,429,734
0,dbfuzz.c,main,vdbeapi.c,sqlite3_finalize,99,116
0,dbfuzz.c,main,malloc.c,sqlite3_memory_used,197,201
0,dbfuzz.c,main,main.c,sqlite3_open_v2,3501,3508
0,dbfuzz.c,main,prepare.c,sqlite3_prepare_v2,918,935
0,dbfuzz.c,main,main.c,sqlite3_progress_handler,1745,1768
0,dbfuzz.c,main,vdbeapi.c,sqlite3_step,783,830
0,dbfuzz.c,main,dbfuzz.c,sqlLog,548,551
0,dbfuzz.c,main,dbfuzz.c,StrAppend,454,474
0,dbfuzz.c,main,dbfuzz.c,StrFree,482,485
0,dbfuzz.c,main,dbfuzz.c,StrInit,449,451
0,dbfuzz.c,main,dbfuzz.c,StrStr,477,479
